x,y
1.124,1.8741742338150873
1.125,7.247674764705101
1.1460000000000001,2.2883989940757377
1.1480000000000001,4.639419488502844
1.159,1.0196577366446475
1.169,2.4610772512858183
1.177,1.720065889562286
1.197,1.506239543241276
1.218,0.3636289426433552
1.218,0.3636289426433552
1.221,3.6563917697694164
1.23,1.5042103772284618
1.258,0.9276761472934285
1.26,0.5104276994923369
1.26,0.5104276994923369
1.2610000000000001,3.4125274004408905
1.262,1.443196037771258
1.296,5.6248692746890505
1.309,5.594456248339187
1.319,0.09959734978498291
1.336,3.2137730252924106
1.338,3.9147831914920146
1.347,1.2609017085269516
1.35,0.5301739418323654
1.353,1.967164788694054
1.357,3.6578041769543685
1.375,0.7982459015658834
1.3880000000000001,2.6491968597554254
1.389,4.90363637109465
1.397,2.5362410107808064
1.405,4.490371089253094
1.4060000000000001,1.4912842796696744
1.407,5.216052937800678
1.421,0.3600105370257478
1.435,4.206654575256691
1.437,5.968127536980637
1.439,0.46872925240642926
1.446,0.449168763019427
1.449,3.1045846311977785
1.451,3.4413085378595274
1.453,6.345274744412798
1.462,2.423140025453658
1.486,0.16432732865619126
1.491,0.6990272367166495
1.5030000000000001,3.1266734345898395
1.504,3.0293371212687803
1.5090000000000001,4.622039014383799
1.5090000000000001,4.622039014383799
1.516,2.699366933489799
1.52,4.5775934904409255
1.5210000000000001,6.060116240759927
1.5230000000000001,4.661227235116624
1.5250000000000001,6.067471071180843
1.5290000000000001,4.839556642434763
1.563,2.0556485904021615
1.572,0.3780901124840259
1.581,1.9821509920605183
1.591,2.4012242247021605
1.599,1.3461087849569209
1.611,1.3885256812122444
1.6260000000000001,1.6252748334498328
1.6280000000000001,0.25860939712035647
1.6340000000000001,3.9920650475320514
1.635,4.303817307879485
1.639,4.197810928873814
1.643,2.581854911643593
1.6500000000000001,1.9032614385972342
1.6640000000000001,4.506078215045824
1.669,8.011389787006191
1.678,5.407760399464841
1.694,5.398445198920124
1.697,1.8766477968312256
1.712,1.0139022875415584
1.715,4.947126637846196
1.717,5.510131948157793
1.722,7.270510315353379
1.726,2.7040172146183004
1.738,4.174147732344494
1.738,4.174147732344494
1.7670000000000001,0.31034797974532147
1.768,1.8607883296968217
1.768,1.8607883296968217
1.7790000000000001,2.747281391816265
1.7810000000000001,4.332650183656119
1.7890000000000001,6.804780454925604
1.7910000000000001,6.932396977767606
1.815,1.8405075970715483
1.815,1.8405075970715483
1.816,0.5679371504771953
1.817,0.9468731425903067
1.837,0.2598452791616719
1.846,6.814120271755786
1.852,4.41954133056103
1.858,0.08003673804645128
1.859,6.510359250250739
1.8800000000000001,0.7229165733613865
1.885,4.805576965234711
1.8900000000000001,6.417356172519842
1.9000000000000001,4.1503858918147705
1.944,4.8555057182342285
1.953,3.2146255399471575
1.953,3.2146255399471575
1.968,11.102046700517661
1.974,5.819560166714888
1.978,1.480164937877014
1.982,2.4978351149805373
1.982,2.4978351149805373
2.005,2.4014647452066127
2.017,0.5236831938549447
2.023,0.2616758842834197
2.039,4.894359276941746
2.041,2.5141812599873243
2.073,3.8052538530593645
2.073,3.8052538530593645
2.085,10.041974136943809
2.109,5.036372783717368
2.11,0.49523068699041684
2.11,0.49523068699041684
2.111,7.781764268484722
2.128,1.4370696554744176
2.133,4.566503370362798
2.164,8.158409468067019
2.166,5.73485601472827
2.1670000000000003,6.006821688461364
2.178,2.82388182609615
2.184,3.385012454154935
2.192,5.9561845705133205
2.197,9.104002445210298
2.219,2.726052166513252
2.232,0.8998931271523034
2.238,3.033859177073783
2.248,3.6170459195647924
2.2600000000000002,0.5968067464134252
2.266,3.3642535836473533
2.273,6.233524533556912
2.285,0.2459155515286171
2.286,2.4448038201418036
2.289,5.779272864570016
2.295,7.22730865060818
2.298,7.820693481838487
2.313,4.3026788675091066
2.322,5.1828571786800435
2.353,6.981609179576488
2.38,4.429204881612579
2.388,7.785400931409605
2.391,3.6802714191367816
2.4,3.8465174386014493
2.4090000000000003,8.111265353092886
2.4170000000000003,7.627699532846832
2.426,6.507484887157412
2.436,3.2014393712213924
2.437,2.221204454792046
2.446,3.6611722865923717
2.448,7.239533905874399
2.471,3.630073086547402
2.473,0.12278278497274986
2.474,0.9285825366031788
2.484,7.007015408926861
2.497,1.7550952103939776
2.532,3.6613543872236223
2.54,7.802305505613098
2.5420000000000003,1.100186540560105
2.543,5.267034289746054
2.557,2.5200371998014313
2.5580000000000003,2.6496535864331823
2.562,3.5128924515860556
2.576,11.206287065142574
2.586,3.916083345113462
2.592,4.99872574929958
2.595,1.2989815938560154
2.597,7.661622667221838
2.611,4.599253949299664
2.628,2.7099816479753347
2.6390000000000002,6.687595617481558
2.644,7.857809954456651
2.648,5.628080066093657
2.652,0.20653284376092618
2.653,4.408673477718374
2.6630000000000003,2.304991756260176
2.67,2.889072786174279
2.68,4.7254030259473385
2.69,5.05918012943507
2.691,0.3523967930734404
2.693,4.653367630221819
2.712,1.28193774569105
2.713,5.990288497706651
2.714,5.16012558020946
2.719,10.474234420586122
2.737,1.6289352133449793
2.739,4.924660541658339
2.744,2.815664394388035
2.7600000000000002,0.7890324620375582
2.7680000000000002,5.811145751180799
2.77,5.9789199069665315
2.7720000000000002,2.161673367017666
2.777,8.005813830801793
2.783,7.09648933742408
2.801,6.178974126603885
2.805,1.2826660105199976
2.8080000000000003,9.185672216578359
2.815,8.926042109094016
2.818,4.155107928364135
2.829,7.1101795437303235
2.839,2.066424293131328
2.847,7.15755986285481
2.851,3.157769887756763
2.852,7.902711653652654
2.856,5.728296657471
2.864,6.567190433712961
2.867,4.0064083607697345
2.883,4.68003403875904
2.883,4.68003403875904
2.899,4.6145305683283
2.908,9.631161836475412
2.91,2.117994859001846
2.922,3.4221419162851787
2.934,0.46346510501665517
2.935,0.22187864112045563
2.943,6.175173469749431
2.948,0.6987202963573562
2.952,3.188741597655851
2.955,7.34373225037724
2.971,6.582764491440365
2.983,9.808819620652347
3.025,11.569821684732945
3.032,3.618635985528069
3.059,5.2342244011473955
3.06,7.468644184075858
3.077,5.769175385541367
3.083,7.130087597858751
3.096,5.424228929891882
3.107,6.838142934612705
3.108,10.760493689916878
3.112,4.238750738448863
3.115,6.876268149861486
3.124,7.88719919487391
3.134,4.423193455376064
3.138,7.370177084155762
3.1430000000000002,9.914533691032357
3.144,8.219029460598726
3.157,3.5445577485125117
3.1630000000000003,1.7731178018238758
3.181,6.418780344935358
3.182,5.569120620131218
3.215,1.1881446023962363
3.218,2.9223195154606003
3.247,8.896868507098791
3.25,7.240652727235396
3.259,2.6758496287677875
3.266,5.782532540996769
3.2960000000000003,6.616356429543088
3.297,3.146471873641823
3.34,0.5327456117770382
3.348,5.05888337709181
3.354,5.306562864419873
3.361,9.453233834184802
3.364,2.42993665718976
3.369,7.391472247173489
3.375,5.268189696606892
3.39,4.504537580933278
3.416,6.440721113199627
3.43,6.829503760264916
3.444,0.9448777601730063
3.5140000000000002,11.57248394670648
3.515,7.415169618556986
3.528,8.556426417939711
3.536,9.212323370524688
3.536,9.212323370524688
3.545,4.140531259614686
3.552,4.538945019533401
3.581,4.829241523728825
3.584,3.21320092551288
3.589,11.078218784641022
3.605,7.776078841624352
3.606,6.497190382309356
3.617,5.0851957865053485
3.622,7.526766648167567
3.628,3.4342539276491166
3.628,3.4342539276491166
3.633,5.552812348488535
3.645,9.286467522419905
3.652,5.483126652265785
3.652,5.483126652265785
3.673,10.941930244368336
3.705,6.2804523193992905
3.708,11.30616093998434
3.709,2.4085527316222164
3.716,5.954497605608848
3.735,8.042524952251963
3.7520000000000002,10.622083805170012
3.7720000000000002,5.0137120374532484
3.782,4.076400153456397
3.7840000000000003,9.386643964138376
3.787,10.492074285150963
3.807,7.594149485440817
3.818,4.162426446923461
3.818,4.162426446923461
3.826,7.968543159182049
3.83,13.581388847069174
3.846,5.375874181616151
3.856,6.21188563602362
3.858,10.110637252881563
3.869,6.483988542470094
3.89,12.680226370045165
3.899,5.023414473854779
3.942,9.040718640148027
3.9450000000000003,7.802617028478238
3.946,10.340659650025216
3.955,8.066615768902606
3.958,2.3306156969412974
3.959,6.8287573039686436
3.962,7.141079821943666
3.981,4.612183284605161
3.983,7.433572177200316
3.989,9.275533090007627
3.99,10.578059918327728
3.995,5.6648778900786745
4.01,9.085978737277676
4.027,6.848307427749842
4.05,4.979894558330022
4.058,10.2576608283655
4.072,5.776944996417898
4.08,11.915232835238761
4.097,11.485668207211358
4.121,7.1492407413854
4.126,11.191906820159943
4.131,6.848050545732018
4.131,6.848050545732018
4.144,11.401340097626441
4.155,9.961561999929163
4.158,12.408062321596509
4.1610000000000005,14.632469713359335
4.184,7.00170708214516
4.188,12.349346990333201
4.192,8.19286384313475
4.22,7.911407671084858
4.229,10.962064988256927
4.237,6.907211765885379
4.25,9.215044049522133
4.255,8.313799236595226
4.257,7.922722635673112
4.273,6.421223154544009
4.2860000000000005,7.048500360691288
4.314,10.62972714040894
4.341,8.329005305273444
4.353,4.228968137360286
4.358,7.835030518029946
4.36,6.762151049290168
4.369,10.498780955698583
4.373,9.24265683389246
4.373,9.24265683389246
4.377,8.1716149543428
4.3790000000000004,12.739152566995275
4.382,6.715074047443916
4.3950000000000005,12.039540695096134
4.4,6.408062363939287
4.42,6.3874043550612924
4.4350000000000005,8.289846066646007
4.479,12.57484336720427
4.48,8.652305157675544
4.487,3.569522851895612
4.501,5.595995589156101
4.501,5.595995589156101
4.502,10.096818635209903
4.533,13.493717847671583
4.547,9.720956704101436
4.57,11.513222023440393
4.594,9.035638272285754
4.604,6.9655279310744795
4.61,7.261645095012448
4.615,4.682761955051273
4.622,7.8630426057711285
4.623,6.482577788676302
4.638,9.202151567778635
4.64,14.097744472477723
4.646,9.230337203737916
4.647,11.82088840117608
4.668,2.215805700654026
4.673,9.344451749791553
4.676,11.56756604078636
4.682,10.424202715984261
4.688,11.840753204863864
4.712,4.600829262683227
4.719,12.264249937566122
4.728,9.134035010762222
4.746,11.401987448540595
4.747,16.51627887354445
4.763,12.455466493794205
4.763,12.455466493794205
4.776,11.802805950194061
4.784,3.8379726495781554
4.796,14.866345204890017
4.806,9.891445430966582
4.807,12.459475447915505
4.808,10.291979620100474
4.841,11.698488952109866
4.8500000000000005,17.922927406775123
4.875,11.46652901966813
4.875,11.46652901966813
4.888,8.886144089997012
4.894,4.483918463663675
4.909,9.493116715338282
4.9110000000000005,13.843344579309182
4.917,11.475687649518443
4.9190000000000005,13.882237774565123
4.938,8.915700486432879
4.942,7.07258518603435
4.953,9.993078668318086
4.971,10.52878968624833
4.973,5.433733626684119
4.9750000000000005,12.061075928917067
4.976,14.729271097879362
5.017,10.792001848080135
5.023,10.329172786988916
5.0520000000000005,17.636692386588866
5.075,9.854906833240316
5.088,14.06600314310382
5.103,8.76349165288185
5.109,8.19365859273315
5.127,8.601458926131293
5.179,10.724276327873586
5.198,9.086135900317718
5.205,11.54862368593345
5.211,12.977309691731396
5.248,8.002461736618216
5.253,14.645746108333054
5.253,14.645746108333054
5.2780000000000005,8.56683447877833
5.279,8.992308478062109
5.282,14.313209655794033
5.314,14.725399097960068
5.33,14.17804882403416
5.335,14.908905944177668
5.3420000000000005,9.427389801844509
5.344,14.928443930223704
5.359,10.145237333243001
5.371,7.460048015399119
5.382,15.687485720266661
5.386,12.16167795507543
5.4,9.937453740804717
5.426,13.658326683879471
5.436,11.35999170071707
5.446,9.527415483043617
5.452,9.389094532154875
5.457,14.025447678908609
5.463,8.686516555748014
5.4910000000000005,13.852921844959388
5.493,14.898827794298235
5.497,11.671048891006418
5.505,14.423182302454018
5.508,9.11280252822441
5.543,15.776598983897593
5.566,9.142933252382141
5.577,10.345623923898408
5.61,13.253376258322236
5.611,15.666812666630555
5.619,12.25783385574586
5.6240000000000006,14.756429021175427
5.626,14.585112744148354
5.6370000000000005,13.440731939333304
5.641,15.284450156007177
5.643,15.76805571178518
5.656,6.662320994509269
5.659,15.359113412850464
5.6610000000000005,14.550051058273494
5.676,13.634802853478895
5.69,16.303694278817115
5.696,13.142608768885077
5.696,13.142608768885077
5.697,16.043456422615208
5.71,9.324142832482073
5.719,14.56969073768942
5.721,19.56924617378166
5.734,17.123140089277047
5.736,16.85342498216645
5.744,12.147753898577761
5.745,17.050004574299393
5.746,12.849944801119449
5.7490000000000006,15.178238522362104
5.7490000000000006,15.178238522362104
5.753,15.550350847447891
5.769,20.50708654153995
5.777,11.49379096295046
5.8,16.311115090827137
5.814,15.000159591549151
5.8260000000000005,11.950126914406336
5.828,14.387028654328514
5.835,13.413683530612891
5.837,14.443520473730391
5.849,13.39488118809344
5.851,21.417887749992857
5.857,12.873675761309942
5.875,14.266650136078695
5.888,13.87009001768623
5.905,17.34395103620065
5.906,16.31985034967291
5.908,14.73436514272287
5.9110000000000005,17.042770243439698
5.922,16.69044177609892
5.923,17.53564114223582
5.93,20.511596608660046
5.941,12.30377828569114
5.989,15.378508377551904
5.993,11.220697325953102
5.995,19.985156953299075
6.005,11.591164349753555
6.009,14.312833072303873
6.01,17.762677683313868
6.017,16.64859813639989
6.017,16.64859813639989
6.022,11.709845949575048
6.026,10.315506564492939
6.0760000000000005,17.573927920377955
6.09,15.013725960497872
6.107,14.51409868804672
6.122,20.995476413388612
6.1240000000000006,12.221815603869269
6.133,20.39062914690524
6.140000000000001,12.841346072276764
6.143,10.778527020131865
6.144,14.920628621032488
6.192,19.173164382925343
6.204,17.995298396618185
6.223,13.43403877135166
6.2330000000000005,16.82467468339397
6.253,19.67431866106643
6.261,16.4224607123538
6.271,11.548394182467764
6.308,20.50589739633535
6.311,17.87455836250383
6.314,22.304962710582124
6.332,11.563792598724952
6.343,15.44074030217936
6.345,16.614396336227458
6.3580000000000005,14.639147660461026
6.364,18.73069751591114
6.390000000000001,11.333237718499536
6.398000000000001,15.26186635780742
6.401,19.657175547928475
6.416,12.688960439026788
6.418,16.385207868300274
6.4190000000000005,12.666081019818002
6.424,14.67997502940086
6.432,18.389426516796632
6.436,19.957164129495226
6.4670000000000005,14.513477461036448
6.4670000000000005,14.513477461036448
6.472,11.378738802615946
6.472,11.378738802615946
6.476,19.487493545196852
6.493,18.828333717537664
6.506,13.662868710014095
6.511,18.298269667271367
6.514,16.113388951695903
6.526,14.52260434553144
6.542,17.28526051259984
6.543,19.49036353584579
6.554,18.831122332434063
6.561,16.256643697198577
6.578,17.18695737762192
6.581,18.887121890765627
6.588,20.762554918222662
6.6000000000000005,12.28021425982985
6.607,19.775101780762043
6.63,10.587925168917312
6.632000000000001,18.37868728328954
6.643,15.800387030309322
6.652,19.14637348709128
6.656000000000001,14.696951547493772
6.663,22.08882021269127
6.681,16.308584993992866
6.7170000000000005,20.363527360653976
6.719,17.7286791188803
6.726,18.37838787649914
6.746,15.90955751694073
6.747,18.395645749865867
6.777,16.65711773618832
6.7860000000000005,18.229373118340607
6.795,16.68746344403497
6.799,20.33577131086349
6.803,16.314310026921188
6.805,19.564613414391346
6.809,14.828948271881014
6.8180000000000005,18.509188186428467
6.822,15.744654581528039
6.832,18.858884536048258
6.835,21.496202853848526
6.844,16.090225831525384
6.863,22.536901472347253
6.878,22.46590606640573
6.881,20.889591397392664
6.882000000000001,17.308906384433275
6.882000000000001,17.308906384433275
6.889,20.5529572617734
6.894,16.098003572662265
6.9030000000000005,13.481358144925954
6.906000000000001,20.48868577004466
6.918,22.240765289153437
6.9270000000000005,16.367074056308475
6.9350000000000005,20.516569886230936
6.936,17.536381934451686
6.939,16.5548605234306
6.942,20.402445477245337
6.9430000000000005,19.5398945112715
6.945,18.164251150786058
6.947,20.949010208634594
6.961,22.794977993945963
6.994,13.983581392865881
7.011,22.31227732270483
7.015000000000001,20.239197773828216
7.035,18.13168942628111
7.074,21.672595644445067
7.0920000000000005,20.76766791451397
7.095,22.62194487911698
7.096,19.5804777629592
7.105,22.21613448342079
7.128,17.98843346673426
7.1450000000000005,14.293356974424277
7.147,20.783785708923208
7.158,15.029994271662122
7.162,20.95230041142094
7.17,19.66903662164393
7.172,16.981404162515265
7.195,23.543401666080836
7.2,24.424902968039333
7.2010000000000005,19.956223230259695
7.203,18.455598244300816
7.21,16.73660941411357
7.212,24.239574249056048
7.218,18.399575891848855
7.222,17.718899099141925
7.226,20.964588799847398
7.268,20.82809862112628
7.3020000000000005,22.145128243072445
7.305,26.076619534842724
7.305,26.076619534842724
7.305,26.076619534842724
7.322,20.158922456969087
7.325,24.536328968368476
7.337,21.996483566065887
7.343,17.598325797295427
7.355,14.643491396858977
7.361,19.542762044976797
7.365,22.379174042002518
7.386,20.95939203215902
7.393,23.43278963482148
7.3950000000000005,24.034472508610055
7.404,15.86914511380943
7.404,15.86914511380943
7.426,16.94029309500329
7.4350000000000005,15.796583613243433
7.439,25.205702343617403
7.446,26.799704102201588
7.461,22.940300505530242
7.485,18.79037372456493
7.488,22.817246474968478
7.498,24.730464121052677
7.521,18.76613394024459
7.524,25.060594770398374
7.5360000000000005,20.7275036483854
7.541,16.027680171624645
7.5520000000000005,22.935304730184086
7.587,21.937947033311424
7.607,20.208661821953864
7.627,21.37705280835723
7.632000000000001,26.59003939091258
7.633,22.719188155658923
7.634,23.147515031296123
7.6370000000000005,24.042240451209214
7.642,19.0172295508482
7.662,22.411785190514
7.687,23.609018866366824
7.694,21.576801908382816
7.699,25.050586941543468
7.703,24.899039895148654
7.707,21.472409506666146
7.714,22.220573324301327
7.723,21.112805484617432
7.737,27.156827107837785
7.75,21.931172616262124
7.75,21.931172616262124
7.7700000000000005,29.012469528704827
7.774,24.780489460902633
7.789000000000001,23.370423142392813
7.79,20.36069582037261
7.791,25.765981202506126
7.792,16.812443602813573
7.823,20.18917586181567
7.824,19.967299268527903
7.827,20.924365808636264
7.84,18.776260069378257
7.847,31.42770273495229
7.851,27.073116006738527
7.851,27.073116006738527
7.854,24.183003197998097
7.8740000000000006,19.173465944416563
7.877,27.73130519912466
7.9030000000000005,26.51789670778972
7.905,20.666121270693175
7.922000000000001,25.301115700515908
7.939,25.29451970642999
7.9430000000000005,18.35744622786559
7.953,23.124339933411875
7.955,25.809964475590427
7.969,23.451670989505942
8.004,23.907291106066765
8.007,24.263462564266288
8.02,25.38212803766012
8.021,28.761404022293174
8.034,20.05540473969677
8.049,19.206423832778604
8.077,22.71820379187687
8.08,23.042652218068355
8.133000000000001,22.425216847355532
8.138,20.53162014564548
8.159,23.99003546305667
8.167,28.921309664755455
8.179,21.448384807860958
8.181000000000001,26.670973866313034
8.183,29.221175081416593
8.183,29.221175081416593
8.191,21.801160683774487
8.207,25.670424572332994
8.224,25.81673260712719
8.226,24.480336131234992
8.23,23.727813321076784
8.232,23.687174930419843
8.238,23.710803823756393
8.244,21.314248778802675
8.249,25.80531940536886
8.252,24.378059509353193
8.282,23.46938243019928
8.292,21.467313573979904
8.316,24.40234203514816
8.323,25.677207941897215
8.325,21.358081642468107
8.327,26.64755604703071
8.329,25.837417118950164
8.336,19.781525961674124
8.338000000000001,19.88183655208023
8.345,27.04809457693563
8.349,28.117807115091573
8.371,20.765726913771893
8.396,27.182234982464138
8.406,27.064668607093612
8.406,27.064668607093612
8.407,30.911717834732002
8.422,26.971633890311182
8.429,25.577575702162992
8.464,27.26249226777095
8.47,30.129479661303975
8.487,24.55972916628241
8.497,23.50106328349924
8.506,30.358324630373282
8.514,27.372799075424847
8.528,22.014033848128676
8.538,25.82425244880133
8.538,25.82425244880133
8.554,23.481711035093475
8.561,28.714028008295557
8.563,25.289093469234544
8.563,25.289093469234544
8.568,20.15746788356653
8.581,31.375894571830358
8.585,27.47786767918087
8.586,24.18989277243752
8.587,23.373754841347626
8.589,27.59957424821007
8.594,26.74564651210647
8.616,25.391838111658416
8.619,21.024674309962286
8.633000000000001,25.382676863523617
8.647,25.462068753877375
8.653,25.38907046457596
8.663,25.53675628052585
8.666,24.110087912462127
8.674,30.779362180627153
8.679,29.135720108004374
8.718,29.862460547320143
8.73,27.003401168110397
8.735,27.134758710600153
8.735,27.134758710600153
8.74,25.455923935515294
8.743,32.251648184801354
8.75,31.931931691280596
8.759,25.96299215718427
8.767,22.939486179065106
8.781,29.12715400669854
8.783,31.22770734508068
8.787,32.451152464117506
8.794,30.441629635607875
8.813,26.889194198145805
8.814,26.925632134034622
8.822000000000001,27.342659053476616
8.83,23.03549660439432
8.848,29.92455602290658
8.854000000000001,27.67190032309301
8.86,30.855345792417253
8.863,33.211938996235624
8.869,29.349087620877352
8.88,28.9469608797949
8.892,25.846207052096602
8.901,22.810884242491117
8.902000000000001,35.42573531945204
8.908,30.598054938049298
8.91,36.58752103418384
8.931000000000001,29.391650526177095
8.931000000000001,29.391650526177095
8.933,31.400297787294726
8.96,28.542794122518785
8.965,27.675106892490163
8.965,27.675106892490163
8.974,30.93469583253956
8.981,28.075187264419032
8.983,31.304980643909584
8.984,32.5439773274083
8.99,33.030565130412725
9.014,26.962158007768572
9.015,32.59404631853415
9.044,31.632188167577507
9.058,31.06453563638685
9.084,32.26556023118054
9.088000000000001,30.63453088799714
9.102,31.47030205919798
9.105,27.317758590307143
9.11,28.817241065534876
9.113,25.70083922831207
9.146,37.74897477058204
9.151,29.28531462277664
9.178,34.530423412859115
9.182,35.17566447422195
9.19,34.053485059043965
9.204,30.935659600054482
9.216000000000001,33.1886741722266
9.217,29.914697606753904
9.221,34.66906327087912
9.236,37.57803133766277
9.242,30.192969579361012
9.245000000000001,33.61810772569419
9.247,34.2664040090192
9.252,28.568446932676316
9.254,36.90747943400122
9.255,27.671638790645723
9.256,28.23886422188828
9.261000000000001,34.10581273319676
9.268,26.789020300663648
9.277000000000001,34.19185221516276
9.293000000000001,29.266841927255538
9.3,37.57914659922117
9.311,36.582092723225415
9.33,31.27376468184465
9.33,31.27376468184465
9.334,31.66130409118874
9.383000000000001,33.382050961594445
9.386000000000001,33.284185214395826
9.41,31.355023812534316
9.426,36.47436440958553
9.436,28.491444018306964
9.446,26.277723684292475
9.457,34.15464519763351
9.492,30.21052196368652
9.496,36.245828195176436
9.511000000000001,35.49029330871827
9.523,33.31038594301406
9.549,32.575397433002834
9.55,35.19784836325718
9.556000000000001,31.07985029331872
9.561,33.24088341856861
9.57,29.286941908302424
9.581,31.42446582591261
9.581,31.42446582591261
9.6,32.34427439772287
9.629,36.61937459971709
9.64,33.592273787962135
9.645,34.59547362249657
9.653,33.84021570009731
9.657,29.81419330706919
9.657,29.81419330706919
9.666,33.173624706454184
9.671,32.59820792475434
9.687,40.833379006674306
9.691,25.88320857237035
9.716000000000001,37.99822722847141
9.726,31.18123393457971
9.733,33.648398480223484
9.753,32.11211628572373
9.774000000000001,33.0164681179329
9.811,34.45612122863999
9.828,37.572009247750785
9.843,38.74154834925397
9.855,33.95396625328897
9.861,30.386436582889374
9.882,37.26930639459086
9.893,31.47212448758812
9.912,38.83359170741683
9.924,37.597696716995735
9.935,33.86164982602719
9.94,41.323002673834495
9.956,27.448824077518672
9.961,34.04011241257108
9.988,34.44883972419484
